@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'1','0'}

@DATA
498.0,1456.0,250.0,102.0,220.0,31.0,'0'
748.0,1456.0,124.0,250.0,99.0,31.0,'0'
872.0,1456.0,151.0,124.0,123.0,32.0,'0'
1023.0,1456.0,76.0,151.0,47.0,31.0,'0'
1099.0,1456.0,174.0,76.0,147.0,39.0,'0'
1273.0,1456.0,128.0,174.0,97.0,22.0,'0'
1401.0,1456.0,101.0,128.0,70.0,31.0,'0'
1502.0,1456.0,125.0,101.0,95.0,30.0,'0'
1627.0,1456.0,75.0,125.0,47.0,30.0,'0'
1702.0,1456.0,47.0,75.0,21.0,22.0,'0'
1749.0,1456.0,353.0,47.0,323.0,39.0,'0'
2102.0,1456.0,1831.0,353.0,98.0,32.0,'0'
272.0,1503.0,200.0,1831.0,170.0,34.0,'0'
472.0,1503.0,127.0,200.0,96.0,38.0,'0'
599.0,1503.0,125.0,127.0,94.0,38.0,'0'
724.0,1503.0,174.0,125.0,147.0,38.0,'0'
898.0,1503.0,177.0,174.0,118.0,38.0,'0'
1075.0,1503.0,99.0,177.0,69.0,33.0,'0'
1174.0,1503.0,327.0,99.0,297.0,38.0,'0'
1501.0,1503.0,123.0,327.0,94.0,38.0,'0'
1624.0,1503.0,150.0,123.0,121.0,31.0,'0'
1774.0,1503.0,78.0,150.0,47.0,31.0,'0'
1852.0,1503.0,298.0,78.0,269.0,30.0,'0'
2150.0,1503.0,1879.0,298.0,49.0,22.0,'0'
272.0,1557.0,106.0,1879.0,70.0,31.0,'0'
378.0,1557.0,204.0,106.0,170.0,32.0,'0'
582.0,1557.0,157.0,204.0,121.0,39.0,'0'
739.0,1557.0,328.0,157.0,295.0,31.0,'0'
1067.0,1557.0,282.0,328.0,251.0,32.0,'0'
1349.0,1557.0,232.0,282.0,197.0,39.0,'0'
1581.0,1557.0,256.0,232.0,220.0,39.0,'0'
1837.0,1557.0,106.0,256.0,70.0,30.0,'0'
1943.0,1557.0,159.0,106.0,122.0,31.0,'0'
2102.0,1557.0,1832.0,159.0,45.0,31.0,'0'
271.0,1605.0,201.0,1832.0,171.0,40.0,'0'
472.0,1605.0,129.0,201.0,99.0,31.0,'0'
601.0,1605.0,158.0,129.0,122.0,26.0,'0'
759.0,1605.0,80.0,158.0,43.0,27.0,'0'
839.0,1605.0,227.0,80.0,194.0,30.0,'0'
1066.0,1605.0,188.0,227.0,120.0,31.0,'0'
1254.0,1605.0,182.0,188.0,145.0,32.0,'0'
1436.0,1605.0,130.0,182.0,96.0,31.0,'0'
1566.0,1605.0,353.0,130.0,321.0,38.0,'0'
1919.0,1605.0,155.0,353.0,122.0,32.0,'0'
2074.0,1605.0,1803.0,155.0,48.0,31.0,'0'
272.0,1656.0,306.0,1803.0,272.0,39.0,'0'
578.0,1656.0,80.0,306.0,48.0,39.0,'0'
658.0,1656.0,181.0,80.0,142.0,39.0,'0'
839.0,1656.0,231.0,181.0,192.0,39.0,'0'
1070.0,1656.0,106.0,231.0,71.0,31.0,'0'
1176.0,1656.0,457.0,106.0,422.0,39.0,'0'
1633.0,1656.0,211.0,457.0,141.0,30.0,'0'
1844.0,1656.0,109.0,211.0,72.0,31.0,'0'
1953.0,1656.0,1684.0,109.0,170.0,34.0,'0'
270.0,1705.0,179.0,1684.0,150.0,39.0,'0'
449.0,1705.0,128.0,179.0,96.0,32.0,'0'
577.0,1705.0,104.0,128.0,70.0,27.0,'0'
681.0,1705.0,203.0,104.0,170.0,38.0,'0'
884.0,1705.0,303.0,203.0,271.0,39.0,'0'
1187.0,1705.0,79.0,303.0,45.0,30.0,'0'
1266.0,1705.0,101.0,79.0,69.0,32.0,'0'
1367.0,1705.0,254.0,101.0,221.0,31.0,'0'
1621.0,1705.0,178.0,254.0,145.0,23.0,'0'
1799.0,1705.0,102.0,178.0,70.0,31.0,'0'
1901.0,1705.0,1632.0,102.0,270.0,40.0,'0'
270.0,1756.0,179.0,1632.0,147.0,31.0,'0'
449.0,1756.0,71.0,179.0,45.0,26.0,'0'
520.0,1756.0,229.0,71.0,200.0,31.0,'0'
749.0,1756.0,100.0,229.0,70.0,30.0,'0'
849.0,1756.0,278.0,100.0,246.0,31.0,'0'
1127.0,1756.0,249.0,278.0,220.0,38.0,'0'
1376.0,1756.0,76.0,249.0,45.0,31.0,'0'
1452.0,1756.0,98.0,76.0,70.0,30.0,'0'
1550.0,1756.0,302.0,98.0,272.0,40.0,'0'
1852.0,1756.0,277.0,302.0,218.0,38.0,'0'
2129.0,1756.0,1859.0,277.0,43.0,34.0,'0'
271.0,1803.0,304.0,1859.0,272.0,39.0,'0'
575.0,1803.0,77.0,304.0,45.0,30.0,'0'
652.0,1803.0,56.0,77.0,23.0,21.0,'0'
708.0,1803.0,206.0,56.0,174.0,38.0,'0'
914.0,1803.0,81.0,206.0,45.0,31.0,'0'
995.0,1803.0,105.0,81.0,70.0,31.0,'0'
1100.0,1803.0,282.0,105.0,246.0,37.0,'0'
1382.0,1803.0,79.0,282.0,43.0,30.0,'0'
1461.0,1803.0,229.0,79.0,195.0,39.0,'0'
1690.0,1803.0,182.0,229.0,147.0,31.0,'0'
1872.0,1803.0,205.0,182.0,171.0,31.0,'0'
2077.0,1803.0,1807.0,205.0,71.0,31.0,'0'
271.0,1856.0,429.0,1807.0,395.0,38.0,'0'
700.0,1856.0,124.0,429.0,95.0,22.0,'0'
824.0,1856.0,78.0,124.0,46.0,31.0,'0'
902.0,1856.0,99.0,78.0,69.0,32.0,'0'
1001.0,1856.0,250.0,99.0,220.0,31.0,'0'
1251.0,1856.0,123.0,250.0,98.0,31.0,'0'
1374.0,1856.0,153.0,123.0,123.0,32.0,'0'
1527.0,1856.0,75.0,153.0,45.0,31.0,'0'
1602.0,1856.0,127.0,75.0,95.0,31.0,'0'
1729.0,1856.0,100.0,127.0,69.0,31.0,'0'
1829.0,1856.0,124.0,100.0,94.0,31.0,'0'
1953.0,1856.0,1692.0,124.0,192.0,31.0,'0'
273.0,2053.0,226.0,1692.0,171.0,33.0,'0'
499.0,2053.0,150.0,226.0,120.0,31.0,'0'
649.0,2053.0,271.0,150.0,297.0,31.0,'0'
398.0,2154.0,325.0,271.0,297.0,30.0,'0'
723.0,2154.0,127.0,325.0,98.0,30.0,'0'
850.0,2154.0,127.0,127.0,97.0,31.0,'0'
977.0,2154.0,95.0,127.0,68.0,31.0,'0'
1072.0,2154.0,129.0,95.0,100.0,30.0,'0'
1201.0,2154.0,200.0,129.0,169.0,32.0,'0'
1401.0,2154.0,276.0,200.0,245.0,31.0,'0'
1677.0,2154.0,199.0,276.0,173.0,38.0,'0'
1876.0,2154.0,152.0,199.0,122.0,31.0,'0'
2028.0,2154.0,1756.0,152.0,170.0,30.0,'0'
273.0,2204.0,253.0,1756.0,223.0,39.0,'0'
526.0,2204.0,78.0,253.0,46.0,31.0,'0'
604.0,2204.0,77.0,78.0,46.0,21.0,'0'
681.0,2204.0,179.0,77.0,146.0,23.0,'0'
860.0,2204.0,156.0,179.0,120.0,27.0,'0'
1016.0,2204.0,278.0,156.0,245.0,38.0,'0'
1294.0,2204.0,133.0,278.0,99.0,31.0,'0'
1427.0,2204.0,129.0,133.0,91.0,31.0,'0'
1556.0,2204.0,204.0,129.0,173.0,39.0,'0'
1760.0,2204.0,107.0,204.0,68.0,38.0,'0'
1867.0,2204.0,56.0,107.0,22.0,21.0,'0'
1923.0,2204.0,130.0,56.0,94.0,31.0,'0'
2053.0,2204.0,1782.0,130.0,95.0,31.0,'0'
272.0,2254.0,230.0,1782.0,198.0,39.0,'0'
502.0,2254.0,125.0,230.0,97.0,32.0,'0'
627.0,2254.0,134.0,125.0,97.0,31.0,'0'
761.0,2254.0,204.0,134.0,165.0,39.0,'0'
965.0,2254.0,55.0,204.0,22.0,21.0,'0'
1020.0,2254.0,181.0,55.0,146.0,39.0,'0'
1201.0,2254.0,181.0,181.0,144.0,23.0,'0'
1382.0,2254.0,253.0,181.0,220.0,39.0,'0'
1635.0,2254.0,158.0,253.0,119.0,39.0,'0'
1793.0,2254.0,102.0,158.0,70.0,31.0,'0'
1895.0,2254.0,159.0,102.0,123.0,31.0,'0'
2054.0,2254.0,1784.0,159.0,97.0,30.0,'0'
271.0,2305.0,235.0,1784.0,197.0,39.0,'0'
506.0,2305.0,108.0,235.0,69.0,31.0,'0'
614.0,2305.0,211.0,108.0,169.0,34.0,'0'
825.0,2305.0,309.0,211.0,266.0,40.0,'0'
1134.0,2305.0,108.0,309.0,71.0,30.0,'0'
1242.0,2305.0,315.0,108.0,275.0,31.0,'0'
1557.0,2305.0,284.0,315.0,244.0,32.0,'0'
1841.0,2305.0,160.0,284.0,121.0,31.0,'0'
2001.0,2305.0,1729.0,160.0,98.0,30.0,'0'
273.0,2354.0,213.0,1729.0,171.0,31.0,'0'
486.0,2354.0,217.0,213.0,141.0,32.0,'0'
703.0,2354.0,164.0,217.0,122.0,31.0,'0'
867.0,2354.0,309.0,164.0,266.0,39.0,'0'
1176.0,2354.0,83.0,309.0,45.0,22.0,'0'
1259.0,2354.0,139.0,83.0,97.0,31.0,'0'
1398.0,2354.0,84.0,139.0,43.0,24.0,'0'
1482.0,2354.0,162.0,84.0,122.0,31.0,'0'
1644.0,2354.0,360.0,162.0,318.0,31.0,'0'
2004.0,2354.0,1732.0,360.0,69.0,30.0,'0'
273.0,2405.0,351.0,1732.0,317.0,37.0,'0'
624.0,2405.0,99.0,351.0,70.0,23.0,'0'
723.0,2405.0,254.0,99.0,222.0,31.0,'0'
977.0,2405.0,74.0,254.0,45.0,29.0,'0'
1051.0,2405.0,101.0,74.0,69.0,30.0,'0'
1152.0,2405.0,249.0,101.0,219.0,39.0,'0'
1401.0,2405.0,1147.0,249.0,267.0,38.0,'0'
272.0,2604.0,275.0,1147.0,218.0,33.0,'0'
547.0,2604.0,178.0,275.0,147.0,29.0,'0'
725.0,2604.0,343.0,178.0,120.0,27.0,'0'
397.0,2702.0,53.0,343.0,26.0,30.0,'0'
450.0,2702.0,205.0,53.0,173.0,39.0,'0'
655.0,2702.0,103.0,205.0,69.0,31.0,'0'
758.0,2702.0,153.0,103.0,123.0,31.0,'0'
911.0,2702.0,102.0,153.0,70.0,31.0,'0'
1013.0,2702.0,279.0,102.0,246.0,31.0,'0'
1292.0,2702.0,175.0,279.0,144.0,23.0,'0'
1467.0,2702.0,154.0,175.0,124.0,31.0,'0'
1621.0,2702.0,80.0,154.0,47.0,30.0,'0'
1701.0,2702.0,301.0,80.0,271.0,31.0,'0'
2002.0,2702.0,1731.0,301.0,173.0,32.0,'0'
272.0,2750.0,126.0,1731.0,93.0,30.0,'0'
398.0,2750.0,200.0,126.0,173.0,40.0,'0'
598.0,2750.0,76.0,200.0,45.0,32.0,'0'
674.0,2750.0,101.0,76.0,69.0,30.0,'0'
775.0,2750.0,100.0,101.0,70.0,31.0,'0'
875.0,2750.0,128.0,100.0,96.0,29.0,'0'
1003.0,2750.0,197.0,128.0,169.0,41.0,'0'
1200.0,2750.0,177.0,197.0,118.0,39.0,'0'
1377.0,2750.0,101.0,177.0,70.0,31.0,'0'
1478.0,2750.0,222.0,101.0,194.0,31.0,'0'
1700.0,2750.0,200.0,222.0,174.0,40.0,'0'
1900.0,2750.0,152.0,200.0,122.0,32.0,'0'
2052.0,2750.0,1783.0,152.0,146.0,38.0,'0'
270.0,2801.0,131.0,1783.0,98.0,26.0,'0'
401.0,2801.0,355.0,131.0,322.0,40.0,'0'
756.0,2801.0,102.0,355.0,68.0,31.0,'0'
858.0,2801.0,260.0,102.0,224.0,32.0,'0'
1118.0,2801.0,125.0,260.0,92.0,38.0,'0'
1243.0,2801.0,156.0,125.0,118.0,39.0,'0'
1399.0,2801.0,133.0,156.0,97.0,28.0,'0'
1532.0,2801.0,81.0,133.0,45.0,30.0,'0'
1613.0,2801.0,105.0,81.0,69.0,31.0,'0'
1718.0,2801.0,129.0,105.0,96.0,29.0,'0'
1847.0,2801.0,79.0,129.0,47.0,31.0,'0'
1926.0,2801.0,778.0,79.0,199.0,37.0,'0'
1175.0,3004.0,0.0,778.0,95.0,31.0,'0'
2198.0,118.0,1819.0,0.0,95.0,41.0,'0'
381.0,194.0,150.0,1819.0,120.0,31.0,'0'
531.0,194.0,178.0,150.0,115.0,31.0,'0'
709.0,194.0,375.0,178.0,344.0,31.0,'0'
1084.0,194.0,74.0,375.0,43.0,30.0,'0'
1158.0,194.0,203.0,74.0,173.0,39.0,'0'
1361.0,194.0,224.0,203.0,192.0,34.0,'0'
1585.0,194.0,126.0,224.0,94.0,30.0,'0'
1711.0,194.0,75.0,126.0,43.0,29.0,'0'
1786.0,194.0,248.0,75.0,217.0,34.0,'0'
2034.0,194.0,1329.0,248.0,95.0,31.0,'0'
707.0,249.0,848.0,1329.0,244.0,26.0,'0'
1532.0,443.0,1201.0,848.0,121.0,36.0,'1'
333.0,492.0,1203.0,1201.0,168.0,37.0,'1'
1536.0,492.0,474.0,1203.0,142.0,60.0,'1'
2010.0,492.0,1631.0,474.0,168.0,37.0,'1'
380.0,530.0,352.0,1631.0,67.0,29.0,'1'
732.0,530.0,525.0,352.0,271.0,38.0,'1'
1257.0,530.0,453.0,525.0,197.0,51.0,'1'
1710.0,530.0,227.0,453.0,147.0,38.0,'1'
1937.0,530.0,175.0,227.0,142.0,39.0,'1'
2112.0,530.0,577.0,175.0,118.0,50.0,'1'
1536.0,553.0,1161.0,577.0,93.0,22.0,'1'
384.0,692.0,121.0,1161.0,15.0,31.0,'1'
505.0,692.0,278.0,121.0,248.0,31.0,'1'
783.0,692.0,177.0,278.0,146.0,31.0,'1'
960.0,692.0,72.0,177.0,43.0,27.0,'1'
1032.0,692.0,100.0,72.0,70.0,29.0,'1'
1132.0,692.0,178.0,100.0,121.0,37.0,'1'
1310.0,692.0,273.0,178.0,93.0,31.0,'1'
1583.0,692.0,151.0,273.0,24.0,29.0,'1'
1734.0,692.0,300.0,151.0,121.0,31.0,'1'
2034.0,692.0,1655.0,300.0,45.0,32.0,'1'
382.0,791.0,374.0,1655.0,19.0,31.0,'1'
756.0,791.0,100.0,374.0,70.0,28.0,'1'
856.0,791.0,453.0,100.0,120.0,36.0,'1'
1309.0,791.0,272.0,453.0,94.0,30.0,'1'
1581.0,791.0,153.0,272.0,24.0,29.0,'1'
1734.0,791.0,299.0,153.0,120.0,31.0,'1'
2033.0,791.0,727.0,299.0,43.0,32.0,'1'
1308.0,843.0,127.0,727.0,90.0,29.0,'1'
1435.0,843.0,1058.0,127.0,42.0,32.0,'1'
382.0,942.0,124.0,1058.0,19.0,31.0,'1'
506.0,942.0,99.0,124.0,69.0,29.0,'1'
605.0,942.0,154.0,99.0,121.0,35.0,'1'
759.0,942.0,75.0,154.0,43.0,25.0,'1'
834.0,942.0,175.0,75.0,143.0,30.0,'1'
1009.0,942.0,298.0,175.0,167.0,38.0,'1'
1307.0,942.0,127.0,298.0,90.0,28.0,'1'
1434.0,942.0,147.0,127.0,43.0,32.0,'1'
1581.0,942.0,152.0,147.0,24.0,28.0,'1'
1733.0,942.0,298.0,152.0,119.0,31.0,'1'
2031.0,942.0,1654.0,298.0,45.0,32.0,'1'
381.0,1043.0,277.0,1654.0,20.0,31.0,'1'
658.0,1043.0,176.0,277.0,144.0,31.0,'1'
834.0,1043.0,473.0,176.0,169.0,38.0,'1'
1307.0,1043.0,127.0,473.0,92.0,29.0,'1'
1434.0,1043.0,150.0,127.0,43.0,31.0,'1'
1584.0,1043.0,150.0,150.0,19.0,28.0,'1'
1734.0,1043.0,326.0,150.0,121.0,31.0,'1'
2060.0,1043.0,1681.0,326.0,19.0,31.0,'1'
382.0,1143.0,127.0,1681.0,20.0,31.0,'1'
509.0,1143.0,176.0,127.0,143.0,30.0,'1'
685.0,1143.0,225.0,176.0,168.0,37.0,'1'
910.0,1143.0,72.0,225.0,43.0,26.0,'1'
982.0,1143.0,327.0,72.0,70.0,36.0,'1'
1309.0,1143.0,126.0,327.0,89.0,29.0,'1'
1435.0,1143.0,148.0,126.0,43.0,31.0,'1'
1583.0,1143.0,152.0,148.0,24.0,28.0,'1'
1735.0,1143.0,303.0,152.0,120.0,31.0,'1'
2038.0,1143.0,1482.0,303.0,40.0,31.0,'1'
557.0,1195.0,175.0,1482.0,148.0,37.0,'1'
732.0,1195.0,364.0,175.0,96.0,30.0,'1'
382.0,1293.0,123.0,364.0,19.0,32.0,'1'
505.0,1293.0,102.0,123.0,72.0,36.0,'1'
607.0,1293.0,175.0,102.0,148.0,37.0,'1'
782.0,1293.0,128.0,175.0,96.0,30.0,'1'
910.0,1293.0,73.0,128.0,44.0,27.0,'1'
983.0,1293.0,176.0,73.0,144.0,22.0,'1'
1159.0,1293.0,148.0,176.0,94.0,30.0,'1'
1307.0,1293.0,128.0,148.0,92.0,30.0,'1'
1435.0,1293.0,147.0,128.0,42.0,32.0,'1'
1582.0,1293.0,151.0,147.0,24.0,28.0,'1'
1733.0,1293.0,302.0,151.0,70.0,36.0,'1'
2035.0,1293.0,1659.0,302.0,43.0,32.0,'1'
383.0,1441.0,122.0,1659.0,18.0,31.0,'1'
505.0,1441.0,129.0,122.0,90.0,30.0,'1'
634.0,1441.0,75.0,129.0,42.0,32.0,'1'
709.0,1441.0,74.0,75.0,44.0,26.0,'1'
783.0,1441.0,523.0,74.0,246.0,38.0,'1'
1306.0,1441.0,275.0,523.0,146.0,30.0,'1'
1581.0,1441.0,151.0,275.0,24.0,29.0,'1'
1732.0,1441.0,300.0,151.0,70.0,36.0,'1'
2032.0,1441.0,724.0,300.0,45.0,31.0,'1'
1310.0,1492.0,890.0,724.0,94.0,30.0,'1'
431.0,1625.0,26.0,890.0,21.0,22.0,'0'
457.0,1625.0,175.0,26.0,94.0,31.0,'0'
632.0,1625.0,279.0,175.0,246.0,29.0,'0'
911.0,1625.0,95.0,279.0,61.0,38.0,'0'
1006.0,1625.0,129.0,95.0,91.0,29.0,'0'
1135.0,1625.0,121.0,129.0,43.0,32.0,'0'
1256.0,1625.0,126.0,121.0,92.0,29.0,'0'
1382.0,1625.0,202.0,126.0,174.0,39.0,'0'
1584.0,1625.0,1153.0,202.0,44.0,32.0,'0'
432.0,1653.0,151.0,1153.0,22.0,30.0,'0'
583.0,1653.0,627.0,151.0,22.0,11.0,'0'
1210.0,1653.0,757.0,627.0,22.0,11.0,'0'
455.0,1693.0,51.0,757.0,24.0,28.0,'0'
506.0,1693.0,51.0,51.0,21.0,11.0,'0'
557.0,1693.0,176.0,51.0,141.0,37.0,'0'
733.0,1693.0,49.0,176.0,19.0,30.0,'0'
782.0,1693.0,52.0,49.0,22.0,11.0,'0'
834.0,1693.0,246.0,52.0,214.0,38.0,'0'
1080.0,1693.0,53.0,246.0,23.0,29.0,'0'
1133.0,1693.0,50.0,53.0,21.0,11.0,'0'
1183.0,1693.0,751.0,50.0,121.0,30.0,'0'
433.0,1728.0,27.0,751.0,19.0,21.0,'0'
460.0,1728.0,45.0,27.0,14.0,30.0,'0'
505.0,1728.0,256.0,45.0,223.0,32.0,'0'
761.0,1728.0,171.0,256.0,89.0,38.0,'0'
932.0,1728.0,177.0,171.0,145.0,32.0,'0'
1109.0,1728.0,228.0,177.0,94.0,31.0,'0'
883.0,1752.0,513.0,228.0,22.0,11.0,'0'
459.0,2039.0,121.0,513.0,36.0,30.0,'0'
580.0,2039.0,157.0,121.0,121.0,30.0,'0'
737.0,2039.0,280.0,157.0,246.0,38.0,'0'
1017.0,2039.0,206.0,280.0,173.0,37.0,'0'
1223.0,2039.0,54.0,206.0,22.0,5.0,'0'
1277.0,2039.0,130.0,54.0,99.0,38.0,'0'
1407.0,2039.0,105.0,130.0,71.0,28.0,'0'
1512.0,2039.0,156.0,105.0,120.0,36.0,'0'
1668.0,2039.0,105.0,156.0,71.0,30.0,'0'
1773.0,2039.0,155.0,105.0,116.0,35.0,'0'
1928.0,2039.0,206.0,155.0,166.0,37.0,'0'
2134.0,2039.0,1552.0,206.0,70.0,22.0,'0'
583.0,2089.0,283.0,1552.0,244.0,32.0,'0'
866.0,2089.0,258.0,283.0,219.0,30.0,'0'
1124.0,2089.0,162.0,258.0,119.0,21.0,'0'
1286.0,2089.0,109.0,162.0,68.0,31.0,'0'
1395.0,2089.0,109.0,109.0,67.0,30.0,'0'
1504.0,2089.0,209.0,109.0,169.0,29.0,'0'
1713.0,2089.0,88.0,209.0,44.0,30.0,'0'
1801.0,2089.0,133.0,88.0,93.0,32.0,'0'
1934.0,2089.0,1354.0,133.0,213.0,38.0,'0'
581.0,2140.0,285.0,1354.0,248.0,39.0,'0'
866.0,2140.0,204.0,285.0,167.0,38.0,'0'
1070.0,2140.0,106.0,204.0,69.0,31.0,'0'
1176.0,2140.0,153.0,106.0,117.0,30.0,'0'
1329.0,2140.0,154.0,153.0,119.0,22.0,'0'
1483.0,2140.0,130.0,154.0,95.0,22.0,'0'
1613.0,2140.0,233.0,130.0,195.0,31.0,'0'
1846.0,2140.0,132.0,233.0,96.0,30.0,'0'
1978.0,2140.0,104.0,132.0,67.0,30.0,'0'
2082.0,2140.0,1502.0,104.0,92.0,29.0,'0'
581.0,2187.0,289.0,1502.0,246.0,35.0,'0'
870.0,2187.0,89.0,289.0,44.0,30.0,'0'
959.0,2187.0,241.0,89.0,194.0,30.0,'0'
1200.0,2187.0,162.0,241.0,110.0,39.0,'0'
1362.0,2187.0,221.0,162.0,136.0,38.0,'0'
1583.0,2187.0,288.0,221.0,245.0,37.0,'0'
1871.0,2187.0,210.0,288.0,171.0,39.0,'0'
2081.0,2187.0,1500.0,210.0,70.0,21.0,'0'
582.0,2240.0,278.0,1500.0,246.0,31.0,'0'
860.0,2240.0,74.0,278.0,46.0,38.0,'0'
934.0,2240.0,227.0,74.0,195.0,39.0,'0'
1161.0,2240.0,99.0,227.0,67.0,30.0,'0'
1260.0,2240.0,275.0,99.0,244.0,39.0,'0'
1535.0,2240.0,76.0,275.0,46.0,38.0,'0'
1611.0,2240.0,98.0,76.0,67.0,31.0,'0'
1709.0,2240.0,126.0,98.0,94.0,22.0,'0'
1835.0,2240.0,76.0,126.0,44.0,30.0,'0'
1911.0,2240.0,96.0,76.0,68.0,29.0,'0'
2007.0,2240.0,101.0,96.0,71.0,29.0,'0'
2108.0,2240.0,1525.0,101.0,121.0,36.0,'0'
584.0,2290.0,82.0,1525.0,44.0,21.0,'0'
666.0,2290.0,132.0,82.0,95.0,29.0,'0'
798.0,2290.0,257.0,132.0,220.0,31.0,'0'
1055.0,2290.0,159.0,257.0,117.0,37.0,'0'
1214.0,2290.0,157.0,159.0,121.0,31.0,'0'
1371.0,2290.0,108.0,157.0,70.0,21.0,'0'
1479.0,2290.0,133.0,108.0,95.0,30.0,'0'
1612.0,2290.0,234.0,133.0,194.0,31.0,'0'
1846.0,2290.0,131.0,234.0,95.0,30.0,'0'
1977.0,2290.0,106.0,131.0,67.0,31.0,'0'
2083.0,2290.0,1503.0,106.0,91.0,29.0,'0'
581.0,2339.0,278.0,1503.0,247.0,36.0,'0'
859.0,2339.0,75.0,278.0,44.0,30.0,'0'
934.0,2339.0,227.0,75.0,194.0,30.0,'0'
1161.0,2339.0,153.0,227.0,113.0,40.0,'0'
1314.0,2339.0,862.0,153.0,135.0,38.0,'0'
458.0,2440.0,125.0,862.0,39.0,30.0,'0'
583.0,2440.0,227.0,125.0,194.0,32.0,'0'
810.0,2440.0,277.0,227.0,244.0,38.0,'0'
1087.0,2440.0,204.0,277.0,173.0,38.0,'0'
1291.0,2440.0,52.0,204.0,22.0,6.0,'0'
1343.0,2440.0,105.0,52.0,69.0,31.0,'0'
1448.0,2440.0,153.0,105.0,117.0,26.0,'0'
1601.0,2440.0,99.0,153.0,68.0,30.0,'0'
1700.0,2440.0,154.0,99.0,121.0,31.0,'0'
1854.0,2440.0,279.0,154.0,243.0,38.0,'0'
2133.0,2440.0,1555.0,279.0,96.0,31.0,'0'
579.0,2492.0,134.0,1555.0,99.0,21.0,'0'
713.0,2492.0,253.0,134.0,220.0,31.0,'0'
966.0,2492.0,133.0,253.0,96.0,22.0,'0'
1099.0,2492.0,281.0,133.0,245.0,31.0,'0'
1380.0,2492.0,231.0,281.0,192.0,30.0,'0'
1611.0,2492.0,285.0,231.0,245.0,38.0,'0'
1896.0,2492.0,211.0,285.0,138.0,21.0,'0'
2107.0,2492.0,1525.0,211.0,71.0,29.0,'0'
583.0,2540.0,201.0,1525.0,168.0,22.0,'0'
784.0,2540.0,130.0,201.0,95.0,22.0,'0'
914.0,2540.0,127.0,130.0,93.0,31.0,'0'
1041.0,2540.0,78.0,127.0,45.0,26.0,'0'
1119.0,2540.0,178.0,78.0,143.0,30.0,'0'
1297.0,2540.0,276.0,178.0,243.0,38.0,'0'
1573.0,2540.0,157.0,276.0,115.0,30.0,'0'
1730.0,2540.0,97.0,157.0,62.0,38.0,'0'
1827.0,2540.0,108.0,97.0,73.0,30.0,'0'
1935.0,2540.0,198.0,108.0,160.0,41.0,'0'
2133.0,2540.0,1549.0,198.0,70.0,29.0,'0'
585.0,2589.0,97.0,1549.0,66.0,38.0,'0'
682.0,2589.0,131.0,97.0,95.0,29.0,'0'
813.0,2589.0,219.0,131.0,161.0,39.0,'0'
1032.0,2589.0,102.0,219.0,70.0,31.0,'0'
1134.0,2589.0,150.0,102.0,119.0,22.0,'0'
1284.0,2589.0,77.0,150.0,44.0,30.0,'0'
1361.0,2589.0,146.0,77.0,117.0,26.0,'0'
1507.0,2589.0,126.0,146.0,96.0,22.0,'0'
1633.0,2589.0,278.0,126.0,245.0,32.0,'0'
1911.0,2589.0,124.0,278.0,95.0,30.0,'0'
2035.0,2589.0,149.0,124.0,118.0,30.0,'0'
2184.0,2589.0,1603.0,149.0,43.0,30.0,'0'
582.0,2640.0,476.0,1603.0,165.0,38.0,'0'
1058.0,2640.0,74.0,476.0,43.0,30.0,'0'
1132.0,2640.0,379.0,74.0,345.0,38.0,'0'
1511.0,2640.0,125.0,379.0,86.0,38.0,'0'
1636.0,2640.0,855.0,125.0,137.0,38.0,'0'
782.0,2644.0,0.0,855.0,244.0,36.0,'0'
1578.0,380.0,92.0,0.0,75.0,18.0,'0'
1670.0,380.0,424.0,92.0,42.0,18.0,'0'
1250.0,436.0,122.0,424.0,106.0,17.0,'0'
1372.0,436.0,166.0,122.0,151.0,17.0,'0'
1538.0,436.0,48.0,166.0,30.0,17.0,'0'
1586.0,436.0,105.0,48.0,88.0,19.0,'0'
1691.0,436.0,76.0,105.0,60.0,17.0,'0'
1767.0,436.0,59.0,76.0,44.0,18.0,'0'
1826.0,436.0,62.0,59.0,46.0,18.0,'0'
1888.0,436.0,75.0,62.0,61.0,18.0,'0'
1963.0,436.0,1291.0,75.0,75.0,21.0,'0'
674.0,499.0,121.0,1291.0,104.0,20.0,'1'
795.0,499.0,201.0,121.0,181.0,21.0,'1'
996.0,499.0,73.0,201.0,57.0,20.0,'1'
1069.0,499.0,349.0,73.0,26.0,20.0,'1'
1418.0,499.0,183.0,349.0,165.0,20.0,'1'
1601.0,499.0,44.0,183.0,27.0,18.0,'1'
1645.0,499.0,123.0,44.0,104.0,20.0,'1'
1768.0,499.0,154.0,123.0,135.0,21.0,'1'
1922.0,499.0,88.0,154.0,70.0,35.0,'1'
2010.0,499.0,47.0,88.0,44.0,34.0,'1'
2057.0,499.0,287.0,47.0,10.0,21.0,'1'
2344.0,499.0,121.0,287.0,104.0,19.0,'1'
2465.0,499.0,185.0,121.0,165.0,21.0,'1'
2650.0,499.0,1887.0,185.0,114.0,36.0,'1'
